@relation ionic
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {0,90}

@data
8,8,0,492,449,1045,238,0
16,15,0,493,449,1045,591,0
17,15,0,494,449,1046,70,0
18,15,0,496,450,1048,204,0
44,40,69,499,451,1052,96,0
0,0,0,500,452,1052,807,0
0,0,0,502,452,1053,134,0
3,3,4,503,452,1053,121,0
0,0,0,495,450,1047,78,0
0,0,2,504,455,1055,261,0
45,41,69,505,456,1055,116,0
59,64,21,506,456,1055,71,0
5,4,0,506,458,1055,933,0
0,0,0,507,459,1059,290,0
0,0,0,508,459,1065,319,0
2,2,0,509,460,1068,254,0
30,24,428,510,460,1068,194,0
0,0,0,511,461,1071,160,0
1,0,0,511,461,1072,155,0
0,0,2,511,461,1074,292,0
31,25,429,512,461,1076,179,0
0,0,0,515,462,1081,107,0
32,26,429,517,463,1081,107,0
33,27,429,518,464,1081,105,0
34,28,429,519,465,1081,88,0
35,28,429,520,465,1081,114,0
36,30,429,521,467,1081,177,0
0,0,0,522,468,1074,473,0
0,0,0,524,469,1074,640,0
2,0,0,525,469,1074,102,0
0,0,0,526,469,1074,218,0
1,1,0,528,470,1074,310,0
60,65,21,529,470,1074,477,0
0,0,0,530,470,1075,206,0
1,1,3,536,473,1087,284,90
37,32,431,537,474,1087,551,90
0,0,0,538,475,1088,944,0
2,1,0,539,475,1089,518,0
20,16,0,534,472,1086,783,0
0,0,0,535,472,1086,351,0
21,16,1,540,475,1092,370,0
38,32,431,541,475,1094,5,0
44,42,76,542,476,1098,104,0
0,0,0,542,478,1103,900,0
1,0,0,543,478,1103,272,0
0,0,0,545,479,1103,75,0
45,43,78,546,481,1104,135,0
11,8,0,547,481,1105,216,0
1,1,2,547,483,1108,309,0
2,1,2,550,484,1108,401,0
39,33,440,551,484,1109,26,0
1,1,0,552,484,1112,171,0
22,18,1,553,488,1113,158,0
1,0,0,554,488,1115,770,0
2,0,0,555,488,1115,770,0
1,1,0,556,488,1115,429,0
2,1,0,557,488,1115,482,0
3,1,0,558,488,1115,2982,0
16,11,0,559,488,1115,51,0
6,5,0,560,488,1116,1271,0
36,25,1,561,488,1116,189,0
1,1,0,562,488,1116,439,0
40,34,442,563,492,1117,67,90
63,66,21,564,493,1118,822,90
4,4,6,565,493,1117,131,0
12,9,0,566,495,1129,619,0
0,0,0,567,496,1130,263,0
0,0,0,568,496,1130,549,0
0,0,0,569,496,1133,212,0
36,25,3,461,421,985,218,0
0,0,0,570,499,1135,295,0
5,4,6,571,499,1137,265,0
46,44,92,572,503,1144,175,0
0,0,0,573,504,1145,784,0
0,0,0,574,504,1145,518,0
1,1,0,575,505,1146,215,0
23,20,1,576,506,1146,327,0
37,27,1,575,505,1147,255,0
0,0,0,576,505,1147,112,0
12,12,0,577,508,1155,531,0
0,0,0,576,508,1158,637,0
0,0,0,577,508,1156,31468,0
0,0,0,578,508,1156,106,0
0,0,0,579,508,1156,1579,0
0,0,0,580,508,1155,1087,0
0,0,0,581,508,1155,516,0
1,1,0,581,510,1155,617,0
24,20,2,582,512,1155,307,0
0,0,0,583,512,1155,269,0
1,4,0,585,513,1155,367,0
0,0,0,586,513,1155,588,0
0,0,0,587,514,1155,99,0
3,2,0,588,512,1152,573,0
41,34,458,589,512,1154,664,0
6,6,6,590,514,1160,255,0
3,3,0,591,521,1170,383,0
1,0,2,592,521,1171,412,0
4,2,0,593,521,1171,374,0
5,2,0,594,521,1171,503,0
0,0,0,595,521,1171,163,0
1,0,0,595,527,1176,54,0
36,27,1,596,536,1181,341,0
42,35,471,597,537,1181,56,0
1,1,0,598,542,1181,250,0
2,1,0,599,542,1181,185,0
6,6,0,600,544,1196,935,0
4,4,0,601,544,1196,270,0
5,4,0,602,544,1196,352,0
46,45,110,603,544,1196,67,0
2,1,0,604,544,1196,114,0
7,7,6,605,544,1194,271,0
37,27,1,606,544,1194,711,0
38,27,1,607,545,1196,504,0
0,0,0,607,548,1198,649,0
0,0,0,608,549,1196,74,0
0,0,0,606,548,1182,90,0
0,0,0,607,548,1182,424,0
0,0,0,608,548,1183,176,0
39,27,1,608,548,1183,277,0
3,1,2,609,550,1200,460,0
0,0,0,610,551,1205,302,0
2,5,0,611,553,1209,239,0
0,0,0,612,553,1209,388,0
0,0,0,613,553,1209,358,90
6,5,0,614,553,1209,200,0
1,1,0,612,552,1210,966,0
0,0,0,612,552,1209,212,0
1,0,0,613,552,1209,163,90
8,7,6,614,553,1208,233,0
2,2,0,614,561,1212,26,0
7,5,0,615,561,1211,945,0
40,28,1,616,561,1211,566,0
12,9,0,617,566,1213,99,90
0,0,0,393,334,752,267,0
0,0,0,616,570,1212,1111,90
41,30,1,616,571,1211,607,0
2,1,0,617,567,1195,127,0
3,1,0,612,554,1186,639,0
0,0,0,613,554,1186,275,0
0,0,0,610,554,1185,905,0
0,0,0,612,555,1183,363,0
9,7,6,613,558,1184,347,90
0,0,1,0,0,55,125,0
0,0,1,1,0,74,78,0
1,0,1,2,0,75,0,0
2,0,1,3,0,75,20,0
3,0,1,4,0,75,0,0
1,0,1,5,0,76,200,0
4,0,1,6,0,76,37,0
2,0,1,7,0,78,103,0
3,0,1,8,1,102,82,0
4,0,1,9,2,183,1,0
5,2,2,11,2,184,276,0
