@relation ppsspp
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {0,14}

@data
1,0,0,505,293,2448,206,0
0,0,0,467,270,2486,332,0
0,0,0,506,293,2448,351,14
6,6,8,507,293,2448,316,0
10,3,0,507,293,2442,165,0
0,0,0,508,294,2450,69,0
11,3,0,509,297,2451,126,14
3,1,0,509,298,2446,262,14
23,11,0,510,298,2448,94,0
0,0,0,511,300,2458,327,0
1,1,5,512,300,2458,246,14
20,14,667,457,271,2474,857,14
2,1,0,513,300,2457,210,14
2,1,0,515,300,2457,150,14
2,0,0,514,300,2461,300,0
1,0,0,515,300,2461,400,14
19,17,15,516,302,2469,111,0
0,0,0,335,177,2528,173,14
30,16,22,312,165,2423,142,14
0,0,0,312,168,2482,238,14
10,9,0,516,318,2473,826,14
2,1,0,517,319,2473,0,14
0,0,0,518,321,2473,531,14
2,0,0,518,321,2472,106,14
1,1,0,519,321,2471,165,0
4,2,0,520,322,2470,168,14
0,0,0,521,323,2469,578,0
5,2,0,522,323,2469,154,0
20,22,15,523,324,2462,30,0
12,3,0,523,325,2469,97,14
11,9,0,524,324,2469,945,0
2,1,0,525,326,2462,57,0
0,0,0,526,329,2459,307,0
0,0,0,527,330,2460,314,14
0,0,0,529,330,2460,700,14
21,23,14,529,330,2460,115,0
0,0,0,533,329,2459,0,0
24,13,0,531,330,2459,727,14
25,13,0,534,327,2458,111,0
0,0,0,535,324,2455,106,14
26,13,0,535,323,2455,108,14
2,0,0,536,328,2460,63,14
0,0,0,537,328,2453,343,14
13,3,0,538,328,2449,277,0
14,3,0,539,329,2445,284,14
0,0,0,538,331,2446,130,0
15,4,0,539,331,2446,34,14
1,1,0,540,331,2447,180,14
0,0,0,542,331,2447,18,14
2,1,0,543,331,2445,40,14
1,1,0,544,331,2445,0,14
0,0,0,542,331,2442,109,14
3,0,0,543,329,2442,188,0
4,0,0,544,329,2441,117,0
12,8,0,545,333,2433,132,0
0,0,0,542,334,2428,175,14
0,0,0,543,333,2428,377,14
1,0,0,544,333,2428,619,14
0,0,0,545,333,2428,216,0
5,2,0,543,333,2430,55,0
0,0,0,544,334,2430,256,0
4,4,0,545,334,2430,56,14
1,0,0,545,334,2430,246,0
0,0,0,545,338,2429,525,0
1,0,0,546,338,2429,188,0
1,0,0,547,339,2421,16118,0
1,1,0,426,250,2461,4899,14
6,3,0,548,340,2419,23,14
19,14,230,549,340,2419,2307,14
0,0,0,550,341,2422,176,0
2,2,4,549,341,2426,385,0
3,1,0,549,342,2429,146,14
3,3,5,550,342,2428,273,14
13,6,1,551,342,2425,1341,0
4,1,0,552,343,2431,222,0
0,0,4,551,346,2432,2174,0
0,0,1,550,346,2431,289,14
19,16,0,552,347,2447,196,0
20,16,0,553,347,2447,315,0
21,16,0,554,347,2447,412,14
0,0,0,555,348,2449,1520,14
20,14,244,556,349,2448,101,0
2,0,0,557,349,2448,226,14
21,14,244,558,348,2454,82,0
0,0,0,559,348,2454,322,14
3,2,0,560,348,2454,222,0
0,0,0,561,350,2460,108,14
7,3,0,563,350,2459,69,0
4,3,0,565,349,2458,278,0
14,10,0,566,349,2457,1325,0
3,4,0,567,348,2457,756,14
4,3,0,568,349,2460,134,0
0,0,0,569,350,2462,211,14
23,23,11,570,350,2462,394,0
0,0,0,572,350,2463,1005,14
8,6,0,571,350,2463,7709,0
3,0,0,305,160,2318,204,14
2,1,0,573,351,2449,0,14
3,0,0,574,351,2448,130,14
24,23,11,575,351,2448,109,0
17,12,632,575,350,2445,1400,0
27,15,0,576,352,2445,323,14
0,0,0,577,352,2446,281,0
0,0,0,578,353,2448,125,14
0,0,0,579,353,2450,189,0
0,0,0,580,349,2453,338,0
1,1,0,582,350,2448,496,0
0,0,0,583,350,2446,199,14
5,2,0,583,351,2452,1505,14
1,1,4,583,351,2451,41,14
9,4,0,584,351,2451,88,0
3,1,92,586,351,2452,649,14
0,0,0,586,352,2452,213,0
22,14,241,587,354,2460,76,0
6,3,3,588,354,2462,159,0
1,1,0,589,355,2464,176,14
4,1,92,588,356,2472,457,0
0,0,0,587,356,2469,1336,14
0,0,0,588,356,2469,180,14
7,4,3,589,356,2469,304,0
1,0,0,590,356,2469,106,14
2,0,0,591,356,2466,367,14
0,0,0,592,356,2465,197,14
0,0,0,593,356,2465,135,0
0,0,0,593,360,2478,283,0
10,4,0,594,360,2475,171,0
6,4,1,258,136,2225,191,14
1,0,0,595,362,2475,142,14
22,18,0,596,362,2475,46,0
28,15,0,597,362,2475,90,0
2,1,0,598,364,2473,128,0
0,0,0,599,364,2473,40421,0
0,0,0,601,367,2480,0,0
0,0,0,603,368,2478,411,0
4,7,968,602,369,2492,294,0
8,5,4,603,368,2493,128,0
0,0,0,604,369,2495,996,0
3,1,0,606,369,2507,327,14
0,0,0,607,369,2507,195,14
2,2,0,608,369,2507,92,0
0,0,0,609,369,2507,976,14
2,1,0,610,369,2513,235,14
14,13,5,611,369,2508,213,0
5,5,0,461,271,2487,1615,14
1,0,0,612,370,2520,226,14
1,1,0,614,370,2520,484,14
14,7,1,616,370,2518,232,14
1,0,0,613,370,2520,1777,0
2,1,0,617,371,2540,74,0
0,0,0,618,372,2542,551,0
1,0,0,618,372,2542,351,0
21,15,243,615,369,2542,122,0
22,16,244,614,372,2547,31,0
16,7,0,615,373,2548,1723,0
4,1,0,617,374,2551,331,14
0,0,0,618,374,2563,757,14
2,0,0,619,374,2564,313,14
3,0,0,620,374,2564,369,14
4,0,0,621,374,2564,132,14
5,0,0,622,374,2564,349,14
0,0,0,623,374,2565,166,14
17,11,645,624,376,2570,936,14
3,2,0,625,376,2573,365,14
0,0,0,625,376,2574,119,0
1,0,0,627,376,2573,137,0
0,0,0,629,377,2571,314,0
0,0,0,630,377,2571,235,0
6,2,0,632,379,2572,141,14
4,2,0,329,172,2553,97,14
15,11,0,628,377,2571,1813,0
6,0,0,634,381,2576,753,0
3,1,0,634,380,2573,117,14
0,0,0,633,381,2578,213,0
1,0,0,635,382,2576,452,14
9,6,32,633,382,2575,2074,0
16,12,0,634,382,2574,1186,0
30,17,0,630,377,2570,1227,14
0,0,0,635,384,2573,3720,14
5,1,0,633,380,2572,173,14
3,0,0,636,383,2574,1618,14
0,0,0,638,383,2582,142,0
2,2,0,638,383,2585,158,0
0,0,0,639,385,2590,726,0
0,0,0,640,385,2590,428,14
3,1,0,641,386,2592,40,14
3,3,0,640,388,2595,51,0
1,1,0,640,389,2594,226,0
2,2,0,641,389,2594,90,14
10,7,32,642,389,2607,154,14
0,0,0,644,394,2621,101,14
20,12,222,283,155,2199,86,14
17,13,0,646,395,2622,894,0
31,18,0,647,395,2622,112,0
0,0,0,626,376,2573,114,14
0,0,0,646,395,2621,103,0
22,20,239,645,395,2621,178,14
0,0,0,647,396,2619,992,14
18,13,0,648,397,2620,560,0
3,2,0,650,397,2620,366,0
11,5,0,651,399,2623,154,14
5,4,0,652,399,2623,310,0
2,2,0,649,397,2620,258,0
1,1,0,653,399,2625,227,0
1,0,0,654,400,2630,239,0
0,0,0,655,401,2634,244,0
1,0,0,656,401,2636,144,14
25,24,11,657,401,2638,176,14
2,2,0,658,401,2638,23,0
0,0,0,659,401,2638,93,14
0,0,0,660,401,2639,263,14
4,3,0,661,400,2639,47,0
19,14,0,662,400,2639,1000,0
0,0,0,663,399,2640,235,0
0,0,0,664,399,2640,410,0
1,0,0,665,399,2640,165,0
0,0,15,666,399,2644,472,0
11,7,32,666,404,2663,971,14
2,0,0,667,403,2651,110,14
0,0,0,666,404,2679,67,14
1,0,0,667,404,2678,105,0
20,16,0,668,407,2683,2674,0
0,0,0,669,408,2687,38,0
17,12,642,670,409,2690,714,14
21,17,0,671,409,2690,1424,0
0,0,0,672,409,2690,926,14
0,0,0,673,409,2690,107,0
22,17,0,674,409,2690,2934,0
0,0,0,675,410,2690,723,14
23,17,0,676,410,2690,640,0
22,20,245,671,411,2695,376,0
1,0,0,664,402,2690,27669,0
26,24,11,664,401,2691,99,14
3,3,0,665,401,2691,23,0
1,0,0,663,400,2699,223,0
0,0,2,305,161,2351,330,14
1,0,1,659,403,2674,4876,14
0,0,0,659,403,2673,1079,14
1,0,17,660,403,2676,180,0
24,18,0,661,405,2683,1299,0
1,1,29,662,405,2683,268,0
1,0,0,662,406,2687,255,0
2,1,0,663,408,2690,252,0
1,0,0,663,408,2689,353,0
0,0,0,663,409,2690,920,14
32,18,0,663,410,2694,52,0
25,18,0,663,410,2700,3359,0
12,7,42,664,410,2702,392,0
33,18,0,664,410,2702,136,0
2,1,0,664,410,2700,210,0
0,0,0,663,412,2701,201,0
23,21,252,664,412,2702,182,0
34,18,0,663,412,2702,141,0
2,2,0,662,412,2718,596,14
8,7,0,662,411,2719,249,0
0,0,0,663,411,2718,88,0
3,2,0,665,412,2723,296,0
35,19,0,666,414,2729,223,0
0,0,0,669,415,2735,123,14
26,20,0,670,415,2735,1685,0
17,6,0,671,417,2734,211,14
0,3,7,672,417,2734,2,0
3,1,0,673,417,2733,557,14
0,0,0,674,417,2731,52,0
4,3,0,672,417,2735,812,14
3,1,0,327,172,2554,318,14
36,22,0,673,417,2742,126,0
37,23,0,674,418,2754,85,0
2,2,0,675,418,2754,354,0
27,21,0,676,418,2756,798,14
0,0,0,677,418,2761,130,0
0,0,0,678,419,2768,1228,14
3,1,0,679,421,2775,445,0
0,0,0,680,421,2775,153,14
4,3,0,667,415,2734,308,0
6,3,0,681,424,2777,82,0
1,1,0,682,428,2778,233,0
0,0,9,683,430,2782,1727,14
28,21,0,684,432,2786,2975,14
29,21,0,685,435,2791,436,0
30,21,0,686,435,2790,606,0
1,0,0,687,435,2790,44,0
