@relation framework
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {0,14}

@data
2,2,0,568,421,729,621,0
0,0,0,569,422,731,208,0
6,4,3,568,423,730,294,0
4,4,0,567,423,732,95,14
2,2,0,568,423,732,556,0
0,0,0,569,423,732,523,0
0,0,0,570,429,746,838,14
0,0,0,570,429,747,440,14
1,0,2,570,429,746,1186,0
7,3,0,571,430,743,468,14
0,0,0,570,430,742,557,0
0,0,2,569,430,742,829,14
5,4,0,570,430,741,206,0
0,0,0,571,431,741,86,0
6,5,0,572,432,741,202,14
7,5,0,574,433,738,391,14
1,1,0,574,433,738,224,0
0,0,0,575,433,738,943,14
2,1,2,576,433,738,1530,14
