@relation ppsspp
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {1,7,14,30,90,180,365,1000}
@data
5,4,0,652,399,2623,310,1
2,2,0,649,397,2620,258,7
1,1,0,653,399,2625,227,1
1,0,0,654,400,2630,239,14
0,0,0,655,401,2634,244,7
1,0,0,656,401,2636,144,180
25,24,11,657,401,2638,176,365
2,2,0,658,401,2638,23,7
0,0,0,659,401,2638,93,180
0,0,0,660,401,2639,263,90
4,3,0,661,400,2639,47,1
19,14,0,662,400,2639,1000,1
0,0,0,663,399,2640,235,1
0,0,0,664,399,2640,410,1
1,0,0,665,399,2640,165,1
0,0,15,666,399,2644,472,1
11,7,32,666,404,2663,971,365
2,0,0,667,403,2651,110,180
0,0,0,666,404,2679,67,180
1,0,0,667,404,2678,105,1
20,16,0,668,407,2683,2674,1
0,0,0,669,408,2687,38,14
17,12,642,670,409,2690,714,90
21,17,0,671,409,2690,1424,1
0,0,0,672,409,2690,926,30
0,0,0,673,409,2690,107,7
22,17,0,674,409,2690,2934,7
0,0,0,675,410,2690,723,365
23,17,0,676,410,2690,640,7
22,20,245,671,411,2695,376,7
1,0,0,664,402,2690,27669,1
26,24,11,664,401,2691,99,365
3,3,0,665,401,2691,23,1
1,0,0,663,400,2699,223,1
0,0,2,305,161,2351,330,90
1,0,1,659,403,2674,4876,365
0,0,0,659,403,2673,1079,180
1,0,17,660,403,2676,180,1
24,18,0,661,405,2683,1299,1
1,1,29,662,405,2683,268,1
1,0,0,662,406,2687,255,1
2,1,0,663,408,2690,252,1
1,0,0,663,408,2689,353,7
0,0,0,663,409,2690,920,90
32,18,0,663,410,2694,52,7
25,18,0,663,410,2700,3359,7
12,7,42,664,410,2702,392,1
33,18,0,664,410,2702,136,7
2,1,0,664,410,2700,210,7
0,0,0,663,412,2701,201,1
23,21,252,664,412,2702,182,7
34,18,0,663,412,2702,141,1
2,2,0,662,412,2718,596,90
8,7,0,662,411,2719,249,7
0,0,0,663,411,2718,88,7
3,2,0,665,412,2723,296,1
35,19,0,666,414,2729,223,1
0,0,0,669,415,2735,123,180
26,20,0,670,415,2735,1685,1
17,6,0,671,417,2734,211,180
0,3,7,672,417,2734,2,1
3,1,0,673,417,2733,557,365
0,0,0,674,417,2731,52,1
4,3,0,672,417,2735,812,365
3,1,0,327,172,2554,318,90
36,22,0,673,417,2742,126,1
37,23,0,674,418,2754,85,1
2,2,0,675,418,2754,354,1
27,21,0,676,418,2756,798,1000
0,0,0,677,418,2761,130,1
0,0,0,678,419,2768,1228,365
3,1,0,679,421,2775,445,1
0,0,0,680,421,2775,153,90
4,3,0,667,415,2734,308,1
6,3,0,681,424,2777,82,1
